stem,n_anchors_P3_super,mean_conf_all_P3_super,max_conf_P3_super,n_pred_ge10_P3_super,n_pred_ge25_P3_super,mean_conf_ge10_P3_super,mean_conf_ge25_P3_super,top10_mean_conf_P3_super,top20_mean_conf_P3_super,top30_mean_conf_P3_super,n_anchors_P4_super,mean_conf_all_P4_super,max_conf_P4_super,n_pred_ge10_P4_super,n_pred_ge25_P4_super,mean_conf_ge10_P4_super,mean_conf_ge25_P4_super,top10_mean_conf_P4_super,top20_mean_conf_P4_super,top30_mean_conf_P4_super,n_anchors_P5_super,mean_conf_all_P5_super,max_conf_P5_super,n_pred_ge10_P5_super,n_pred_ge25_P5_super,mean_conf_ge10_P5_super,mean_conf_ge25_P5_super,top10_mean_conf_P5_super,top20_mean_conf_P5_super,top30_mean_conf_P5_super,n_anchors_P3_base,mean_conf_all_P3_base,max_conf_P3_base,n_pred_ge10_P3_base,n_pred_ge25_P3_base,mean_conf_ge10_P3_base,mean_conf_ge25_P3_base,top10_mean_conf_P3_base,top20_mean_conf_P3_base,top30_mean_conf_P3_base,n_anchors_P4_base,mean_conf_all_P4_base,max_conf_P4_base,n_pred_ge10_P4_base,n_pred_ge25_P4_base,mean_conf_ge10_P4_base,mean_conf_ge25_P4_base,top10_mean_conf_P4_base,top20_mean_conf_P4_base,top30_mean_conf_P4_base,n_anchors_P5_base,mean_conf_all_P5_base,max_conf_P5_base,n_pred_ge10_P5_base,n_pred_ge25_P5_base,mean_conf_ge10_P5_base,mean_conf_ge25_P5_base,top10_mean_conf_P5_base,top20_mean_conf_P5_base,top30_mean_conf_P5_base,n_gt_small,n_gt_medium,n_gt_large,n_gt_total,gt_med_area
b442c34a-6fe5cbba,25600,0.0008614989346824586,0.7318307757377625,48,22,0.3562473952770233,0.5863114595413208,0.6874391436576843,0.6152653694152832,0.48774436116218567,6400,0.0039797136560082436,0.9167861342430115,40,35,0.6159554719924927,0.679511547088623,0.9018166661262512,0.7947711944580078,0.7308486700057983,1600,0.0006144047947600484,0.13658443093299866,3,0,0.12559035420417786,nan,0.06119547039270401,0.03603721782565117,0.02617328241467476,25600,0.0007728426135145128,0.7518528699874878,40,18,0.3564196825027466,0.6094393134117126,0.7082287669181824,0.5723870992660522,0.4342573881149292,6400,0.0025749856140464544,0.8500932455062866,29,24,0.5144087672233582,0.580100953578949,0.7384247183799744,0.6313429474830627,0.5004574060440063,1600,0.006336851976811886,0.8721778988838196,13,10,0.6934716701507568,0.8559784293174744,0.8559784293174744,0.4717040956020355,0.32411840558052063,16,3,2,21,397.84942626953125
b4448a1d-e9c03bb5,25600,0.0011671974789351225,0.7384368777275085,62,36,0.3249984085559845,0.4411936104297638,0.6403068900108337,0.5506569147109985,0.47639575600624084,6400,0.008322295732796192,0.8977578282356262,83,70,0.615936279296875,0.6967050433158875,0.8899438977241516,0.880328357219696,0.8613181710243225,1600,0.01014435850083828,0.888429582118988,22,21,0.6927582025527954,0.7158626317977905,0.8616111874580383,0.7332346439361572,0.5236239433288574,25600,0.0011332737049087882,0.6564017534255981,69,40,0.30281487107276917,0.4023147523403168,0.5758695602416992,0.5006910562515259,0.4446096122264862,6400,0.00647436548024416,0.9042331576347351,68,55,0.568993091583252,0.6631706953048706,0.878664493560791,0.8444303870201111,0.8170318007469177,1600,0.013365555554628372,0.743634045124054,47,36,0.4256593585014343,0.50385981798172,0.6651492714881897,0.6058541536331177,0.5420377850532532,14,3,5,22,427.2209167480469
b4466011-05cbc315,25600,0.001865348662249744,0.7804852724075317,120,60,0.31080731749534607,0.45383143424987793,0.7450088262557983,0.644627034664154,0.5871347188949585,6400,0.006101617123931646,0.8694987297058105,64,52,0.5579667091369629,0.651755154132843,0.8616300821304321,0.853443443775177,0.7921167016029358,1600,0.009068289771676064,0.8365187048912048,23,20,0.6051346063613892,0.6720819473266602,0.8125819563865662,0.6720818877220154,0.47215554118156433,25600,0.0017825308023020625,0.8222904801368713,105,58,0.32274892926216125,0.45197999477386475,0.7529315948486328,0.6517595052719116,0.5859760046005249,6400,0.006298273801803589,0.8413026928901672,73,60,0.5113346576690674,0.5842664241790771,0.8250959515571594,0.8086676001548767,0.7595648169517517,1600,0.0077395960688591,0.6973150968551636,21,20,0.5327586531639099,0.5523709654808044,0.6503321528434753,0.5523709654808044,0.3937891125679016,22,3,5,30,430.93829345703125
b446d26a-9717e68c,25600,0.00047072931192815304,0.3494705259799957,30,8,0.2039235234260559,0.3015074133872986,0.28997260332107544,0.2401774376630783,0.2039235234260559,6400,0.0006955896969884634,0.3463814854621887,7,1,0.1887708455324173,0.3463814854621887,0.15780888497829437,0.11064622551202774,0.08534110337495804,1600,0.007118072360754013,0.7228339314460754,19,10,0.43478694558143616,0.6862255334854126,0.6862255334854126,0.41799888014793396,0.3040195405483246,25600,0.0004539041256066412,0.3704386353492737,30,7,0.20563358068466187,0.3028236925601959,0.28488287329673767,0.24126236140727997,0.20563356578350067,6400,0.0008423023391515017,0.16481713950634003,7,0,0.14301037788391113,nan,0.12453239411115646,0.0898367241024971,0.07399196922779083,1600,0.0036357836797833443,0.3939732313156128,18,11,0.24077799916267395,0.31151461601257324,0.3155015707015991,0.2248714715242386,0.16367588937282562,2,1,1,4,941.7594604492188
b4475526-2f0bca11,25600,0.0013769950019195676,0.7854301333427429,83,45,0.36343929171562195,0.5386475324630737,0.7616732120513916,0.7210962176322937,0.649509847164154,6400,0.0016179662197828293,0.6412606835365295,22,15,0.3718591332435608,0.4673324227333069,0.5478630661964417,0.39613786339759827,0.29443660378456116,1600,0.003375362604856491,0.3695634603500366,13,8,0.2805017828941345,0.333904892206192,0.3108578622341156,0.19936621189117432,0.1447504758834839,25600,0.00121897435747087,0.7168875932693481,81,39,0.30712413787841797,0.46523991227149963,0.6640772819519043,0.6022883653640747,0.5219737887382507,6400,0.0008204926270991564,0.5710103511810303,13,3,0.2299642711877823,0.40604496002197266,0.2672803997993469,0.17753629386425018,0.1365828514099121,1600,0.007804739288985729,0.7738928198814392,27,11,0.33671602606773376,0.5994164943695068,0.6338697075843811,0.4156460464000702,0.3122759163379669,6,5,1,12,896.7755126953125
b4475526-4a48bfe5,25600,0.0018244737293571234,0.8077106475830078,112,47,0.32708463072776794,0.561176598072052,0.7710391283035278,0.6867676973342896,0.6420878767967224,6400,0.006025273818522692,0.8775630593299866,71,47,0.5022105574607849,0.6657251119613647,0.8641104698181152,0.839451014995575,0.7999395728111267,1600,0.0032741848845034838,0.2655956745147705,17,1,0.19909699261188507,0.2655956745147705,0.22513316571712494,0.1820237636566162,0.13704265654087067,25600,0.0018585629295557737,0.7759582996368408,115,57,0.32345619797706604,0.47947564721107483,0.7131844758987427,0.6445860862731934,0.5950499773025513,6400,0.00587724894285202,0.8851801753044128,62,43,0.5596644282341003,0.7409458756446838,0.8700688481330872,0.8401868939399719,0.8161821365356445,1600,0.002497025765478611,0.14235742390155792,9,0,0.12087787687778473,nan,0.1184520274400711,0.09459780901670456,0.07950640469789505,27,2,4,33,245.36087036132812
b4475e22-27ceb162,25600,0.000978207099251449,0.603382408618927,59,34,0.3522658348083496,0.4936337172985077,0.5757184028625488,0.5477489233016968,0.5117327570915222,6400,0.00452171778306365,0.858379602432251,45,38,0.6128349900245667,0.6898202300071716,0.811575710773468,0.7919260859489441,0.7631447911262512,1600,0.0005495675140991807,0.1761787235736847,2,0,0.1654946506023407,nan,0.0460071861743927,0.026089532300829887,0.019013898447155952,25600,0.001004392746835947,0.6179742813110352,63,40,0.341035395860672,0.44476768374443054,0.5670744776725769,0.5344929099082947,0.49447500705718994,6400,0.0027019954286515713,0.8064483404159546,41,26,0.3825652003288269,0.5043457746505737,0.7547116875648499,0.5694416165351868,0.4669656455516815,1600,0.003770295064896345,0.6383242011070251,12,9,0.47011512517929077,0.5610377192497253,0.5280055403709412,0.2893863618373871,0.1944802850484848,6,6,1,13,1193.56884765625
b4478c66-0103c647,25600,0.0017867969581857324,0.8443573713302612,84,53,0.4563033878803253,0.6305462718009949,0.8205949664115906,0.7965836524963379,0.7710334658622742,6400,0.003345843404531479,0.8779438734054565,31,27,0.6335076689720154,0.6998697519302368,0.8676948547363281,0.7984116673469543,0.6495345830917358,1600,0.0026512357871979475,0.4272342622280121,2,2,0.3475070893764496,0.3475070893764496,0.12443020194768906,0.08152150362730026,0.06377526372671127,25600,0.0015465666074305773,0.8419458866119385,74,50,0.44511786103248596,0.578552782535553,0.8050236105918884,0.7774332761764526,0.7250075340270996,6400,0.0034204768016934395,0.8693225383758545,33,29,0.6085222363471985,0.6651051044464111,0.8442330360412598,0.7771954536437988,0.6501971483230591,1600,0.0018597239395603538,0.37994104623794556,2,1,0.27957335114479065,0.37994104623794556,0.09236114472150803,0.06346014887094498,0.05070597305893898,13,6,0,19,466.5926208496094
b447a3cf-10656b18,25600,0.0017387527041137218,0.3681068420410156,116,15,0.17220085859298706,0.3121736943721771,0.3268463611602783,0.2943192422389984,0.2689181864261627,6400,0.0033955578692257404,0.5793655514717102,50,13,0.2379666119813919,0.4944939911365509,0.5353602766990662,0.3929036557674408,0.31675001978874207,1600,0.0010312943486496806,0.14702863991260529,1,0,0.14702863991260529,nan,0.059368669986724854,0.037798672914505005,0.0291000809520483,25600,0.001567800878547132,0.4110134243965149,102,4,0.15624259412288666,0.33500921726226807,0.2626131474971771,0.2254452258348465,0.2087298184633255,6400,0.002414071001112461,0.34672877192497253,31,9,0.19079218804836273,0.2997385263442993,0.28892701864242554,0.22699442505836487,0.1937738060951233,1600,0.0020154467783868313,0.2787604033946991,12,2,0.2099137008190155,0.27343079447746277,0.22325673699378967,0.13585971295833588,0.09372953325510025,3,15,2,20,2487.375244140625
b449af64-1cfd83f9,25600,0.0019149411236867309,0.7650733590126038,93,69,0.4517796039581299,0.5559360980987549,0.7435685992240906,0.7258883714675903,0.702954113483429,6400,0.0027946375776082277,0.6462252140045166,40,25,0.37289851903915405,0.5011751651763916,0.6117286086082458,0.5370078682899475,0.4521085321903229,1600,0.0017223182367160916,0.1058095246553421,1,0,0.1058095246553421,nan,0.04845287650823593,0.03792620822787285,0.032647956162691116,25600,0.0016133575700223446,0.8432701826095581,78,57,0.4519793391227722,0.5611714124679565,0.7648462057113647,0.7318882346153259,0.7127549648284912,6400,0.002378832083195448,0.6343526840209961,35,28,0.36589017510414124,0.42448654770851135,0.5320572257041931,0.46612802147865295,0.40637609362602234,1600,0.0018016078975051641,0.12363889068365097,5,0,0.11156214773654938,nan,0.09594261646270752,0.07095877826213837,0.05637334659695625,9,6,1,16,922.1943969726562
b44a71bf-4d366798,25600,0.0014759143814444542,0.8334192633628845,54,40,0.5729600191116333,0.7183101773262024,0.8144640326499939,0.7960283160209656,0.7722655534744263,6400,0.002333421492949128,0.9184125065803528,24,11,0.4710584878921509,0.8478477001190186,0.9063385128974915,0.5425238013267517,0.394887238740921,1600,0.0015869486378505826,0.14527952671051025,4,0,0.11817282438278198,nan,0.08493699133396149,0.05990263819694519,0.04654600843787193,25600,0.0011292771669104695,0.7883927822113037,48,35,0.4799649715423584,0.6045014262199402,0.7594923377037048,0.7097800374031067,0.6500719785690308,6400,0.0022472143173217773,0.877663791179657,18,16,0.635685920715332,0.6995776891708374,0.8608376383781433,0.5800125002861023,0.4062950611114502,1600,0.0026781847700476646,0.09764744341373444,0,0,nan,nan,0.07536904513835907,0.06653743237257004,0.059574224054813385,1,5,2,8,2273.632080078125
b44a71bf-712b4538,25600,0.0028455788269639015,0.7035484313964844,175,82,0.29487133026123047,0.44492432475090027,0.6828469634056091,0.634122371673584,0.5943192839622498,6400,0.005309877917170525,0.7828235030174255,73,47,0.3673821687698364,0.48259782791137695,0.6823294758796692,0.5995851755142212,0.5516285300254822,1600,0.013980928808450699,0.9260653257369995,33,23,0.5810779333114624,0.7603199481964111,0.8967722058296204,0.8316788077354431,0.6278775930404663,25600,0.002409663051366806,0.688630998134613,156,73,0.2700962424278259,0.3980991542339325,0.6564607620239258,0.5812524557113647,0.5274098515510559,6400,0.004395029041916132,0.774471640586853,64,33,0.3356912136077881,0.4962202310562134,0.7279115915298462,0.6203464865684509,0.518973708152771,1600,0.011951425112783909,0.7375581860542297,34,30,0.4700438678264618,0.5115317702293396,0.6918556094169617,0.6022131443023682,0.5115317702293396,34,9,4,47,445.07904052734375
b44a7e5f-1db66cfe,25600,0.0007183242705650628,0.3495355546474457,33,13,0.20512928068637848,0.29347625374794006,0.30453920364379883,0.25848472118377686,0.2149103581905365,6400,0.001990248914808035,0.40597808361053467,31,11,0.23433764278888702,0.3302209973335266,0.33761048316955566,0.28197774291038513,0.23880456387996674,1600,0.015256661921739578,0.8987293839454651,44,22,0.49869534373283386,0.8076318502426147,0.8924957513809204,0.8623229265213013,0.6521709561347961,25600,0.0007612596382386982,0.44152650237083435,39,9,0.19613398611545563,0.31595247983932495,0.3091619610786438,0.253455251455307,0.21997641026973724,6400,0.0023553052451461554,0.3551539182662964,54,19,0.21399152278900146,0.30397436022758484,0.32738351821899414,0.30101269483566284,0.27437713742256165,1600,0.013401531614363194,0.8160315752029419,39,24,0.4955807328224182,0.7023509740829468,0.8041803240776062,0.7870703935623169,0.605700671672821,6,7,4,17,1530.994384765625
b44a7e5f-30a49487,25600,0.0007735134568065405,0.41848689317703247,42,11,0.19981227815151215,0.3242895007133484,0.3303106725215912,0.2713615894317627,0.23236508667469025,6400,0.005147972144186497,0.8837059736251831,49,44,0.5823516249656677,0.6317854523658752,0.8683852553367615,0.8401216864585876,0.7374632358551025,1600,0.009577028453350067,0.8711596727371216,26,20,0.5508294105529785,0.6774724721908569,0.8539798855781555,0.6774724125862122,0.48903486132621765,25600,0.0007258274708874524,0.3390178680419922,29,4,0.1708071529865265,0.2945817708969116,0.24632719159126282,0.19795241951942444,0.16844144463539124,6400,0.004087160341441631,0.8941716551780701,38,21,0.5154640674591064,0.8155422210693359,0.8688015341758728,0.8415712714195251,0.6209487318992615,1600,0.009639054536819458,0.7989418506622314,29,28,0.5108153820037842,0.522007405757904,0.7577208876609802,0.6098536849021912,0.4968661367893219,10,2,6,18,770.1669921875
b44a7e5f-37c27ba5,25600,0.0015985069330781698,0.39579352736473083,111,15,0.1821713000535965,0.3083440661430359,0.3304179906845093,0.29063957929611206,0.268453985452652,6400,0.005131280515342951,0.7351891994476318,82,36,0.3161209225654602,0.5184078216552734,0.7061686515808105,0.6706633567810059,0.5674300789833069,1600,0.002183089265599847,0.3341199457645416,10,6,0.25425368547439575,0.29370298981666565,0.25425371527671814,0.15429525077342987,0.10693765431642532,25600,0.0017425684491172433,0.46044570207595825,97,32,0.2184348851442337,0.3329545855522156,0.4006927013397217,0.36479219794273376,0.33783936500549316,6400,0.005395800806581974,0.7209340333938599,92,40,0.29615265130996704,0.4788854718208313,0.6766921281814575,0.5855749249458313,0.5322797894477844,1600,0.0021974495612084866,0.2678062915802002,10,2,0.20742817223072052,0.2606624364852905,0.20742817223072052,0.13886786997318268,0.101651132106781,8,11,2,21,1758.9288330078125
b44a7e5f-89b66e95,25600,0.0021820017136633396,0.5462179183959961,123,30,0.20816178619861603,0.34445732831954956,0.4357394874095917,0.3827921450138092,0.34445732831954956,6400,0.006435488350689411,0.8480799198150635,102,45,0.3258826434612274,0.5513098239898682,0.8288328051567078,0.7822020649909973,0.6767392754554749,1600,0.0008867215365171432,0.23509088158607483,3,0,0.15977969765663147,nan,0.08553336560726166,0.05062645301222801,0.036387331783771515,25600,0.0022736808750778437,0.5628378391265869,138,21,0.18275673687458038,0.3510604798793793,0.40886449813842773,0.3560415506362915,0.31727996468544006,6400,0.0058453259989619255,0.8304018974304199,83,39,0.35479629039764404,0.5784194469451904,0.8129131197929382,0.7859721779823303,0.6624533534049988,1600,0.0007892355788499117,0.13585056364536285,3,0,0.12733188271522522,nan,0.06664367765188217,0.043520037084817886,0.03257710486650467,21,6,2,29,532.8431396484375
b44b6eff-dda9780d,25600,0.0022360903676599264,0.8033000826835632,131,79,0.37388157844543457,0.5166459083557129,0.7694730758666992,0.7241238355636597,0.6824191212654114,6400,0.0037922882474958897,0.9110054969787598,42,32,0.5338372588157654,0.648567259311676,0.8951155543327332,0.8068315386772156,0.674604058265686,1600,0.0026938365772366524,0.3439618647098541,11,9,0.2834432125091553,0.3004012703895569,0.2945031523704529,0.17417240142822266,0.12226559966802597,25600,0.0019130143336951733,0.637113094329834,129,72,0.3054378926753998,0.4280067980289459,0.6059189438819885,0.5736081004142761,0.5375380516052246,6400,0.004274847451597452,0.8631299138069153,49,36,0.4983208179473877,0.6168873310089111,0.8408934473991394,0.7809494733810425,0.6803411245346069,1600,0.003435722552239895,0.25253111124038696,20,1,0.17146196961402893,0.25253111124038696,0.20942798256874084,0.17146198451519012,0.14172828197479248,26,7,2,35,323.36370849609375
b44bcbbe-e980e271,25600,0.0015302310930565,0.7955659627914429,67,49,0.513211727142334,0.6396691203117371,0.7718704342842102,0.755784273147583,0.7313527464866638,6400,0.0009174083243124187,0.7492112517356873,13,6,0.3758484423160553,0.6417239904403687,0.45312586426734924,0.2661329209804535,0.18587450683116913,1600,0.0018967370269820094,0.2967619001865387,11,2,0.187881737947464,0.28178197145462036,0.19510571658611298,0.1280474215745926,0.09190429747104645,25600,0.0013385845813900232,0.755588948726654,65,42,0.44558185338974,0.6110672354698181,0.7282181978225708,0.6999131441116333,0.6736820936203003,6400,0.001016821595840156,0.732188880443573,12,8,0.453199565410614,0.5952135324478149,0.5183801054954529,0.2941805124282837,0.20406588912010193,1600,0.0015348809538409114,0.2037523090839386,6,0,0.1414124220609665,nan,0.11763377487659454,0.08008700609207153,0.060721226036548615,17,2,0,19,481.2646179199219
